fake data, jan-sep without precip, constant t, par
149 16 4 20 0.7 500 780.990730411605 0
149 16.3 4 20 0.7 500 530.559313939627 0
149 17 4 20 0.7 500 268.276079117114 0
149 17.3 4 20 0.7 500 1.10214571844014e-13 0
149 18 4 20 0.7 500 0 0
149 18.3 4 20 0.7 500 0 0
149 19 4 20 0.7 500 0 0
149 19.3 4 20 0.7 500 0 0
149 20 4 20 0.7 500 0 0
149 20.3 4 20 0.7 500 0 0
149 21 4 20 0.7 500 0 0
149 21.3 4 20 0.7 500 0 0
149 22 4 20 0.7 500 0 0
149 22.3 4 20 0.7 500 0 0
149 23 4 20 0.7 500 0 0
149 23.3 4 20 0.7 500 0 0
149 23.59 4 20 0.7 500 0 0
150 0.3 4 20 0.7 500 0 0
150 1 4 20 0.7 500 0 0
150 1.3 4 20 0.7 500 0 0
150 2 4 20 0.7 500 0 0
150 2.3 4 20 0.7 500 0 0
150 3 4 20 0.7 500 0 0
150 3.3 4 20 0.7 500 0 0
150 4 4 20 0.7 500 0 0
150 4.3 4 20 0.7 500 0 0
150 5 4 20 0.7 500 0 0
150 5.3 4 20 0.7 500 0 0
150 6 4 20 0.7 500 0 0
150 6.3 4 20 0.7 500 0 0
150 7 4 20 0.7 500 0 0
150 7.3 4 20 0.7 500 268.276079117114 0
150 8 4 20 0.7 500 530.559313939627 0
150 8.3 4 20 0.7 500 780.990730411605 0
150 9 4 20 0.7 500 1013.97610451452 0
150 9.3 4 20 0.7 500 1224.31092798766 0
150 10 4 20 0.7 500 1407.29666844245 0
150 10.3 4 20 0.7 500 1558.84572681199 0
150 11 4 20 0.7 500 1675.57274755957 0
150 11.3 4 20 0.7 500 1754.87024192728 0
150 12 4 20 0.7 500 1794.96683492612 0
150 12.3 4 20 0.7 500 1794.96683492612 0
150 13 4 20 0.7 500 1754.87024192728 0
150 13.3 4 20 0.7 500 1675.57274755957 0
150 14 4 20 0.7 500 1558.84572681199 0
150 14.3 4 20 0.7 500 1407.29666844245 0
150 15 4 20 0.7 500 1224.31092798766 0
150 15.3 4 20 0.7 500 1013.97610451452 0
150 16 4 20 0.7 500 780.990730411605 0
150 16.3 4 20 0.7 500 530.559313939627 0
150 17 4 20 0.7 500 268.276079117114 0
150 17.3 4 20 0.7 500 1.10214571844014e-13 0
150 18 4 20 0.7 500 0 0
150 18.3 4 20 0.7 500 0 0
150 19 4 20 0.7 500 0 0
150 19.3 4 20 0.7 500 0 0
150 20 4 20 0.7 500 0 0
150 20.3 4 20 0.7 500 0 0
150 21 4 20 0.7 500 0 0
150 21.3 4 20 0.7 500 0 0
150 22 4 20 0.7 500 0 0
150 22.3 4 20 0.7 500 0 0
150 23 4 20 0.7 500 0 0
150 23.3 4 20 0.7 500 0 0
150 23.59 4 20 0.7 500 0 0
151 0.3 4 20 0.7 500 0 0
151 1 4 20 0.7 500 0 0
151 1.3 4 20 0.7 500 0 0
151 2 4 20 0.7 500 0 0
151 2.3 4 20 0.7 500 0 0
151 3 4 20 0.7 500 0 0
151 3.3 4 20 0.7 500 0 0
151 4 4 20 0.7 500 0 0
151 4.3 4 20 0.7 500 0 0
151 5 4 20 0.7 500 0 0
151 5.3 4 20 0.7 500 0 0
151 6 4 20 0.7 500 0 0
151 6.3 4 20 0.7 500 0 0
151 7 4 20 0.7 500 0 0
151 7.3 4 20 0.7 500 268.276079117114 0
151 8 4 20 0.7 500 530.559313939627 0
151 8.3 4 20 0.7 500 780.990730411605 0
151 9 4 20 0.7 500 1013.97610451452 0
151 9.3 4 20 0.7 500 1224.31092798766 0
151 10 4 20 0.7 500 1407.29666844245 0
151 10.3 4 20 0.7 500 1558.84572681199 0
151 11 4 20 0.7 500 1675.57274755957 0
151 11.3 4 20 0.7 500 1754.87024192728 0
151 12 4 20 0.7 500 1794.96683492612 0
151 12.3 4 20 0.7 500 1794.96683492612 0
151 13 4 20 0.7 500 1754.87024192728 0
151 13.3 4 20 0.7 500 1675.57274755957 0
151 14 4 20 0.7 500 1558.84572681199 0
151 14.3 4 20 0.7 500 1407.29666844245 0
151 15 4 20 0.7 500 1224.31092798766 0
151 15.3 4 20 0.7 500 1013.97610451452 0
151 16 4 20 0.7 500 780.990730411605 0
151 16.3 4 20 0.7 500 530.559313939627 0
151 17 4 20 0.7 500 268.276079117114 0
151 17.3 4 20 0.7 500 1.10214571844014e-13 0
151 18 4 20 0.7 500 0 0
151 18.3 4 20 0.7 500 0 0
151 19 4 20 0.7 500 0 0
151 19.3 4 20 0.7 500 0 0
151 20 4 20 0.7 500 0 0
151 20.3 4 20 0.7 500 0 0
151 21 4 20 0.7 500 0 0
151 21.3 4 20 0.7 500 0 0
151 22 4 20 0.7 500 0 0
151 22.3 4 20 0.7 500 0 0
151 23 4 20 0.7 500 0 0
151 23.3 4 20 0.7 500 0 0
151 23.59 4 20 0.7 500 0 0
152 0.3 4 20 0.7 500 0 0
152 1 4 20 0.7 500 0 0
152 1.3 4 20 0.7 500 0 0
152 2 4 20 0.7 500 0 0
152 2.3 4 20 0.7 500 0 0
152 3 4 20 0.7 500 0 0
152 3.3 4 20 0.7 500 0 0
152 4 4 20 0.7 500 0 0
152 4.3 4 20 0.7 500 0 0
152 5 4 20 0.7 500 0 0
152 5.3 4 20 0.7 500 0 0
152 6 4 20 0.7 500 0 0
152 6.3 4 20 0.7 500 0 0
152 7 4 20 0.7 500 0 0
152 7.3 4 20 0.7 500 268.276079117114 0
152 8 4 20 0.7 500 530.559313939627 0
152 8.3 4 20 0.7 500 780.990730411605 0
152 9 4 20 0.7 500 1013.97610451452 0
152 9.3 4 20 0.7 500 1224.31092798766 0
152 10 4 20 0.7 500 1407.29666844245 0
152 10.3 4 20 0.7 500 1558.84572681199 0
152 11 4 20 0.7 500 1675.57274755957 0
152 11.3 4 20 0.7 500 1754.87024192728 0
152 12 4 20 0.7 500 1794.96683492612 0
152 12.3 4 20 0.7 500 1794.96683492612 0
152 13 4 20 0.7 500 1754.87024192728 0
152 13.3 4 20 0.7 500 1675.57274755957 0
152 14 4 20 0.7 500 1558.84572681199 0
152 14.3 4 20 0.7 500 1407.29666844245 0
152 15 4 20 0.7 500 1224.31092798766 0
152 15.3 4 20 0.7 500 1013.97610451452 0
152 16 4 20 0.7 500 780.990730411605 0
152 16.3 4 20 0.7 500 530.559313939627 0
152 17 4 20 0.7 500 268.276079117114 0
152 17.3 4 20 0.7 500 1.10214571844014e-13 0
152 18 4 20 0.7 500 0 0
152 18.3 4 20 0.7 500 0 0
152 19 4 20 0.7 500 0 0
152 19.3 4 20 0.7 500 0 0
152 20 4 20 0.7 500 0 0
152 20.3 4 20 0.7 500 0 0
152 21 4 20 0.7 500 0 0
152 21.3 4 20 0.7 500 0 0
152 22 4 20 0.7 500 0 0
152 22.3 4 20 0.7 500 0 0
152 23 4 20 0.7 500 0 0
152 23.3 4 20 0.7 500 0 0
152 23.59 4 20 0.7 500 0 0
153 0.3 4 20 0.7 500 0 0
153 1 4 20 0.7 500 0 0
153 1.3 4 20 0.7 500 0 0
153 2 4 20 0.7 500 0 0
153 2.3 4 20 0.7 500 0 0
153 3 4 20 0.7 500 0 0
153 3.3 4 20 0.7 500 0 0
153 4 4 20 0.7 500 0 0
153 4.3 4 20 0.7 500 0 0
153 5 4 20 0.7 500 0 0
153 5.3 4 20 0.7 500 0 0
153 6 4 20 0.7 500 0 0
153 6.3 4 20 0.7 500 0 0
153 7 4 20 0.7 500 0 0
153 7.3 4 20 0.7 500 268.276079117114 0
153 8 4 20 0.7 500 530.559313939627 0
153 8.3 4 20 0.7 500 780.990730411605 0
153 9 4 20 0.7 500 1013.97610451452 0
153 9.3 4 20 0.7 500 1224.31092798766 0
153 10 4 20 0.7 500 1407.29666844245 0
153 10.3 4 20 0.7 500 1558.84572681199 0
153 11 4 20 0.7 500 1675.57274755957 0
153 11.3 4 20 0.7 500 1754.87024192728 0
153 12 4 20 0.7 500 1794.96683492612 0
153 12.3 4 20 0.7 500 1794.96683492612 0
153 13 4 20 0.7 500 1754.87024192728 0
153 13.3 4 20 0.7 500 1675.57274755957 0
153 14 4 20 0.7 500 1558.84572681199 0
153 14.3 4 20 0.7 500 1407.29666844245 0
153 15 4 20 0.7 500 1224.31092798766 0
153 15.3 4 20 0.7 500 1013.97610451452 0
153 16 4 20 0.7 500 780.990730411605 0
153 16.3 4 20 0.7 500 530.559313939627 0
153 17 4 20 0.7 500 268.276079117114 0
153 17.3 4 20 0.7 500 1.10214571844014e-13 0
153 18 4 20 0.7 500 0 0
153 18.3 4 20 0.7 500 0 0
153 19 4 20 0.7 500 0 0
153 19.3 4 20 0.7 500 0 0
153 20 4 20 0.7 500 0 0
153 20.3 4 20 0.7 500 0 0
153 21 4 20 0.7 500 0 0
153 21.3 4 20 0.7 500 0 0
153 22 4 20 0.7 500 0 0
153 22.3 4 20 0.7 500 0 0
153 23 4 20 0.7 500 0 0
153 23.3 4 20 0.7 500 0 0
153 23.59 4 20 0.7 500 0 0
154 0.3 4 20 0.7 500 0 0
154 1 4 20 0.7 500 0 0
154 1.3 4 20 0.7 500 0 0
154 2 4 20 0.7 500 0 0
154 2.3 4 20 0.7 500 0 0
154 3 4 20 0.7 500 0 0
154 3.3 4 20 0.7 500 0 0
154 4 4 20 0.7 500 0 0
154 4.3 4 20 0.7 500 0 0
154 5 4 20 0.7 500 0 0
154 5.3 4 20 0.7 500 0 0
154 6 4 20 0.7 500 0 0
154 6.3 4 20 0.7 500 0 0
154 7 4 20 0.7 500 0 0
154 7.3 4 20 0.7 500 268.276079117114 0
154 8 4 20 0.7 500 530.559313939627 0
154 8.3 4 20 0.7 500 780.990730411605 0
154 9 4 20 0.7 500 1013.97610451452 0
154 9.3 4 20 0.7 500 1224.31092798766 0
154 10 4 20 0.7 500 1407.29666844245 0
154 10.3 4 20 0.7 500 1558.84572681199 0
154 11 4 20 0.7 500 1675.57274755957 0
154 11.3 4 20 0.7 500 1754.87024192728 0
154 12 4 20 0.7 500 1794.96683492612 0
154 12.3 4 20 0.7 500 1794.96683492612 0
154 13 4 20 0.7 500 1754.87024192728 0
154 13.3 4 20 0.7 500 1675.57274755957 0
154 14 4 20 0.7 500 1558.84572681199 0
154 14.3 4 20 0.7 500 1407.29666844245 0
154 15 4 20 0.7 500 1224.31092798766 0
154 15.3 4 20 0.7 500 1013.97610451452 0
154 16 4 20 0.7 500 780.990730411605 0
154 16.3 4 20 0.7 500 530.559313939627 0
154 17 4 20 0.7 500 268.276079117114 0
154 17.3 4 20 0.7 500 1.10214571844014e-13 0
154 18 4 20 0.7 500 0 0
154 18.3 4 20 0.7 500 0 0
154 19 4 20 0.7 500 0 0
154 19.3 4 20 0.7 500 0 0
154 20 4 20 0.7 500 0 0
154 20.3 4 20 0.7 500 0 0
154 21 4 20 0.7 500 0 0
154 21.3 4 20 0.7 500 0 0
154 22 4 20 0.7 500 0 0
154 22.3 4 20 0.7 500 0 0
154 23 4 20 0.7 500 0 0
154 23.3 4 20 0.7 500 0 0
154 23.59 4 20 0.7 500 0 0
155 0.3 4 20 0.7 500 0 0
155 1 4 20 0.7 500 0 0
155 1.3 4 20 0.7 500 0 0
155 2 4 20 0.7 500 0 0
155 2.3 4 20 0.7 500 0 0
155 3 4 20 0.7 500 0 0
155 3.3 4 20 0.7 500 0 0
155 4 4 20 0.7 500 0 0
155 4.3 4 20 0.7 500 0 0
155 5 4 20 0.7 500 0 0
155 5.3 4 20 0.7 500 0 0
155 6 4 20 0.7 500 0 0
155 6.3 4 20 0.7 500 0 0
155 7 4 20 0.7 500 0 0
155 7.3 4 20 0.7 500 268.276079117114 0
155 8 4 20 0.7 500 530.559313939627 0
155 8.3 4 20 0.7 500 780.990730411605 0
155 9 4 20 0.7 500 1013.97610451452 0
155 9.3 4 20 0.7 500 1224.31092798766 0
155 10 4 20 0.7 500 1407.29666844245 0
155 10.3 4 20 0.7 500 1558.84572681199 0
155 11 4 20 0.7 500 1675.57274755957 0
155 11.3 4 20 0.7 500 1754.87024192728 0
155 12 4 20 0.7 500 1794.96683492612 0
155 12.3 4 20 0.7 500 1794.96683492612 0
155 13 4 20 0.7 500 1754.87024192728 0
155 13.3 4 20 0.7 500 1675.57274755957 0
155 14 4 20 0.7 500 1558.84572681199 0
155 14.3 4 20 0.7 500 1407.29666844245 0
155 15 4 20 0.7 500 1224.31092798766 0
155 15.3 4 20 0.7 500 1013.97610451452 0
155 16 4 20 0.7 500 780.990730411605 0
155 16.3 4 20 0.7 500 530.559313939627 0
155 17 4 20 0.7 500 268.276079117114 0
155 17.3 4 20 0.7 500 1.10214571844014e-13 0
155 18 4 20 0.7 500 0 0
155 18.3 4 20 0.7 500 0 0
155 19 4 20 0.7 500 0 0
155 19.3 4 20 0.7 500 0 0
155 20 4 20 0.7 500 0 0
155 20.3 4 20 0.7 500 0 0
155 21 4 20 0.7 500 0 0
155 21.3 4 20 0.7 500 0 0
155 22 4 20 0.7 500 0 0
155 22.3 4 20 0.7 500 0 0
155 23 4 20 0.7 500 0 0
155 23.3 4 20 0.7 500 0 0
155 23.59 4 20 0.7 500 0 0
156 0.3 4 20 0.7 500 0 0
156 1 4 20 0.7 500 0 0
156 1.3 4 20 0.7 500 0 0
156 2 4 20 0.7 500 0 0
156 2.3 4 20 0.7 500 0 0
156 3 4 20 0.7 500 0 0
156 3.3 4 20 0.7 500 0 0
156 4 4 20 0.7 500 0 0
156 4.3 4 20 0.7 500 0 0
156 5 4 20 0.7 500 0 0
156 5.3 4 20 0.7 500 0 0
156 6 4 20 0.7 500 0 0
156 6.3 4 20 0.7 500 0 0
156 7 4 20 0.7 500 0 0
156 7.3 4 20 0.7 500 268.276079117114 0
156 8 4 20 0.7 500 530.559313939627 0
156 8.3 4 20 0.7 500 780.990730411605 0
156 9 4 20 0.7 500 1013.97610451452 0
156 9.3 4 20 0.7 500 1224.31092798766 0
156 10 4 20 0.7 500 1407.29666844245 0
156 10.3 4 20 0.7 500 1558.84572681199 0
156 11 4 20 0.7 500 1675.57274755957 0
156 11.3 4 20 0.7 500 1754.87024192728 0
156 12 4 20 0.7 500 1794.96683492612 0
156 12.3 4 20 0.7 500 1794.96683492612 0
156 13 4 20 0.7 500 1754.87024192728 0
156 13.3 4 20 0.7 500 1675.57274755957 0
156 14 4 20 0.7 500 1558.84572681199 0
156 14.3 4 20 0.7 500 1407.29666844245 0
156 15 4 20 0.7 500 1224.31092798766 0
156 15.3 4 20 0.7 500 1013.97610451452 0
156 16 4 20 0.7 500 780.990730411605 0
156 16.3 4 20 0.7 500 530.559313939627 0
156 17 4 20 0.7 500 268.276079117114 0
156 17.3 4 20 0.7 500 1.10214571844014e-13 0
156 18 4 20 0.7 500 0 0
156 18.3 4 20 0.7 500 0 0
156 19 4 20 0.7 500 0 0
156 19.3 4 20 0.7 500 0 0
156 20 4 20 0.7 500 0 0
156 20.3 4 20 0.7 500 0 0
156 21 4 20 0.7 500 0 0
156 21.3 4 20 0.7 500 0 0
156 22 4 20 0.7 500 0 0
156 22.3 4 20 0.7 500 0 0
156 23 4 20 0.7 500 0 0
156 23.3 4 20 0.7 500 0 0
156 23.59 4 20 0.7 500 0 0
157 0.3 4 20 0.7 500 0 0
157 1 4 20 0.7 500 0 0
157 1.3 4 20 0.7 500 0 0
157 2 4 20 0.7 500 0 0
157 2.3 4 20 0.7 500 0 0
157 3 4 20 0.7 500 0 0
157 3.3 4 20 0.7 500 0 0
157 4 4 20 0.7 500 0 0
157 4.3 4 20 0.7 500 0 0
157 5 4 20 0.7 500 0 0
157 5.3 4 20 0.7 500 0 0
157 6 4 20 0.7 500 0 0
157 6.3 4 20 0.7 500 0 0
157 7 4 20 0.7 500 0 0
157 7.3 4 20 0.7 500 268.276079117114 0
157 8 4 20 0.7 500 530.559313939627 0
157 8.3 4 20 0.7 500 780.990730411605 0
157 9 4 20 0.7 500 1013.97610451452 0
157 9.3 4 20 0.7 500 1224.31092798766 0
157 10 4 20 0.7 500 1407.29666844245 0
157 10.3 4 20 0.7 500 1558.84572681199 0
157 11 4 20 0.7 500 1675.57274755957 0
157 11.3 4 20 0.7 500 1754.87024192728 0
157 12 4 20 0.7 500 1794.96683492612 0
157 12.3 4 20 0.7 500 1794.96683492612 0
157 13 4 20 0.7 500 1754.87024192728 0
157 13.3 4 20 0.7 500 1675.57274755957 0
157 14 4 20 0.7 500 1558.84572681199 0
157 14.3 4 20 0.7 500 1407.29666844245 0
157 15 4 20 0.7 500 1224.31092798766 0
157 15.3 4 20 0.7 500 1013.97610451452 0
157 16 4 20 0.7 500 780.990730411605 0
157 16.3 4 20 0.7 500 530.559313939627 0
157 17 4 20 0.7 500 268.276079117114 0
157 17.3 4 20 0.7 500 1.10214571844014e-13 0
157 18 4 20 0.7 500 0 0
157 18.3 4 20 0.7 500 0 0
157 19 4 20 0.7 500 0 0
157 19.3 4 20 0.7 500 0 0
157 20 4 20 0.7 500 0 0
157 20.3 4 20 0.7 500 0 0
157 21 4 20 0.7 500 0 0
157 21.3 4 20 0.7 500 0 0
157 22 4 20 0.7 500 0 0
157 22.3 4 20 0.7 500 0 0
157 23 4 20 0.7 500 0 0
157 23.3 4 20 0.7 500 0 0
157 23.59 4 20 0.7 500 0 0
158 0.3 4 20 0.7 500 0 0
158 1 4 20 0.7 500 0 0
158 1.3 4 20 0.7 500 0 0
158 2 4 20 0.7 500 0 0
158 2.3 4 20 0.7 500 0 0
158 3 4 20 0.7 500 0 0
158 3.3 4 20 0.7 500 0 0
158 4 4 20 0.7 500 0 0
158 4.3 4 20 0.7 500 0 0
158 5 4 20 0.7 500 0 0
158 5.3 4 20 0.7 500 0 0
158 6 4 20 0.7 500 0 0
158 6.3 4 20 0.7 500 0 0
158 7 4 20 0.7 500 0 0
158 7.3 4 20 0.7 500 268.276079117114 0
158 8 4 20 0.7 500 530.559313939627 0
158 8.3 4 20 0.7 500 780.990730411605 0
158 9 4 20 0.7 500 1013.97610451452 0
158 9.3 4 20 0.7 500 1224.31092798766 0
158 10 4 20 0.7 500 1407.29666844245 0
158 10.3 4 20 0.7 500 1558.84572681199 0
158 11 4 20 0.7 500 1675.57274755957 0
158 11.3 4 20 0.7 500 1754.87024192728 0
158 12 4 20 0.7 500 1794.96683492612 0
158 12.3 4 20 0.7 500 1794.96683492612 0
158 13 4 20 0.7 500 1754.87024192728 0
158 13.3 4 20 0.7 500 1675.57274755957 0
158 14 4 20 0.7 500 1558.84572681199 0
158 14.3 4 20 0.7 500 1407.29666844245 0
158 15 4 20 0.7 500 1224.31092798766 0
158 15.3 4 20 0.7 500 1013.97610451452 0
158 16 4 20 0.7 500 780.990730411605 0
158 16.3 4 20 0.7 500 530.559313939627 0
158 17 4 20 0.7 500 268.276079117114 0
158 17.3 4 20 0.7 500 1.10214571844014e-13 0
158 18 4 20 0.7 500 0 0
158 18.3 4 20 0.7 500 0 0
158 19 4 20 0.7 500 0 0
158 19.3 4 20 0.7 500 0 0
158 20 4 20 0.7 500 0 0
158 20.3 4 20 0.7 500 0 0
158 21 4 20 0.7 500 0 0
158 21.3 4 20 0.7 500 0 0
158 22 4 20 0.7 500 0 0
158 22.3 4 20 0.7 500 0 0
158 23 4 20 0.7 500 0 0
158 23.3 4 20 0.7 500 0 0
158 23.59 4 20 0.7 500 0 0
159 0.3 4 20 0.7 500 0 0
159 1 4 20 0.7 500 0 0
159 1.3 4 20 0.7 500 0 0
159 2 4 20 0.7 500 0 0
159 2.3 4 20 0.7 500 0 0
159 3 4 20 0.7 500 0 0
159 3.3 4 20 0.7 500 0 0
159 4 4 20 0.7 500 0 0
159 4.3 4 20 0.7 500 0 0
159 5 4 20 0.7 500 0 0
159 5.3 4 20 0.7 500 0 0
159 6 4 20 0.7 500 0 0
159 6.3 4 20 0.7 500 0 0
159 7 4 20 0.7 500 0 0
159 7.3 4 20 0.7 500 268.276079117114 0
159 8 4 20 0.7 500 530.559313939627 0
159 8.3 4 20 0.7 500 780.990730411605 0
159 9 4 20 0.7 500 1013.97610451452 0
159 9.3 4 20 0.7 500 1224.31092798766 0
159 10 4 20 0.7 500 1407.29666844245 0
159 10.3 4 20 0.7 500 1558.84572681199 0
159 11 4 20 0.7 500 1675.57274755957 0
159 11.3 4 20 0.7 500 1754.87024192728 0
159 12 4 20 0.7 500 1794.96683492612 0
159 12.3 4 20 0.7 500 1794.96683492612 0
159 13 4 20 0.7 500 1754.87024192728 0
159 13.3 4 20 0.7 500 1675.57274755957 0
159 14 4 20 0.7 500 1558.84572681199 0
159 14.3 4 20 0.7 500 1407.29666844245 0
159 15 4 20 0.7 500 1224.31092798766 0
159 15.3 4 20 0.7 500 1013.97610451452 0
159 16 4 20 0.7 500 780.990730411605 0
159 16.3 4 20 0.7 500 530.559313939627 0
159 17 4 20 0.7 500 268.276079117114 0
159 17.3 4 20 0.7 500 1.10214571844014e-13 0
159 18 4 20 0.7 500 0 0
159 18.3 4 20 0.7 500 0 0
159 19 4 20 0.7 500 0 0
159 19.3 4 20 0.7 500 0 0
159 20 4 20 0.7 500 0 0
159 20.3 4 20 0.7 500 0 0
159 21 4 20 0.7 500 0 0
159 21.3 4 20 0.7 500 0 0
159 22 4 20 0.7 500 0 0
159 22.3 4 20 0.7 500 0 0
159 23 4 20 0.7 500 0 0
159 23.3 4 20 0.7 500 0 0
159 23.59 4 20 0.7 500 0 0
160 0.3 4 20 0.7 500 0 0
160 1 4 20 0.7 500 0 0
160 1.3 4 20 0.7 500 0 0
160 2 4 20 0.7 500 0 0
160 2.3 4 20 0.7 500 0 0
160 3 4 20 0.7 500 0 0
160 3.3 4 20 0.7 500 0 0
160 4 4 20 0.7 500 0 0
160 4.3 4 20 0.7 500 0 0
160 5 4 20 0.7 500 0 0
160 5.3 4 20 0.7 500 0 0
160 6 4 20 0.7 500 0 0
160 6.3 4 20 0.7 500 0 0
160 7 4 20 0.7 500 0 0
160 7.3 4 20 0.7 500 268.276079117114 0
160 8 4 20 0.7 500 530.559313939627 0
160 8.3 4 20 0.7 500 780.990730411605 0
160 9 4 20 0.7 500 1013.97610451452 0
160 9.3 4 20 0.7 500 1224.31092798766 0
160 10 4 20 0.7 500 1407.29666844245 0
160 10.3 4 20 0.7 500 1558.84572681199 0
160 11 4 20 0.7 500 1675.57274755957 0
160 11.3 4 20 0.7 500 1754.87024192728 0
160 12 4 20 0.7 500 1794.96683492612 0
160 12.3 4 20 0.7 500 1794.96683492612 0
160 13 4 20 0.7 500 1754.87024192728 0
160 13.3 4 20 0.7 500 1675.57274755957 0
160 14 4 20 0.7 500 1558.84572681199 0
160 14.3 4 20 0.7 500 1407.29666844245 0
160 15 4 20 0.7 500 1224.31092798766 0
160 15.3 4 20 0.7 500 1013.97610451452 0
160 16 4 20 0.7 500 780.990730411605 0
160 16.3 4 20 0.7 500 530.559313939627 0
160 17 4 20 0.7 500 268.276079117114 0
160 17.3 4 20 0.7 500 1.10214571844014e-13 0
160 18 4 20 0.7 500 0 0
160 18.3 4 20 0.7 500 0 0
160 19 4 20 0.7 500 0 0
160 19.3 4 20 0.7 500 0 0
160 20 4 20 0.7 500 0 0
160 20.3 4 20 0.7 500 0 0
160 21 4 20 0.7 500 0 0
160 21.3 4 20 0.7 500 0 0
160 22 4 20 0.7 500 0 0
160 22.3 4 20 0.7 500 0 0
160 23 4 20 0.7 500 0 0
160 23.3 4 20 0.7 500 0 0
160 23.59 4 20 0.7 500 0 0
161 0.3 4 20 0.7 500 0 0
161 1 4 20 0.7 500 0 0
161 1.3 4 20 0.7 500 0 0
161 2 4 20 0.7 500 0 0
161 2.3 4 20 0.7 500 0 0
161 3 4 20 0.7 500 0 0
161 3.3 4 20 0.7 500 0 0
161 4 4 20 0.7 500 0 0
161 4.3 4 20 0.7 500 0 0
161 5 4 20 0.7 500 0 0
161 5.3 4 20 0.7 500 0 0
161 6 4 20 0.7 500 0 0
161 6.3 4 20 0.7 500 0 0
161 7 4 20 0.7 500 0 0
161 7.3 4 20 0.7 500 268.276079117114 0
161 8 4 20 0.7 500 530.559313939627 0
161 8.3 4 20 0.7 500 780.990730411605 0
161 9 4 20 0.7 500 1013.97610451452 0
161 9.3 4 20 0.7 500 1224.31092798766 0
161 10 4 20 0.7 500 1407.29666844245 0
161 10.3 4 20 0.7 500 1558.84572681199 0
161 11 4 20 0.7 500 1675.57274755957 0
161 11.3 4 20 0.7 500 1754.87024192728 0
161 12 4 20 0.7 500 1794.96683492612 0
161 12.3 4 20 0.7 500 1794.96683492612 0
161 13 4 20 0.7 500 1754.87024192728 0
161 13.3 4 20 0.7 500 1675.57274755957 0
161 14 4 20 0.7 500 1558.84572681199 0
161 14.3 4 20 0.7 500 1407.29666844245 0
161 15 4 20 0.7 500 1224.31092798766 0
161 15.3 4 20 0.7 500 1013.97610451452 0
161 16 4 20 0.7 500 780.990730411605 0
161 16.3 4 20 0.7 500 530.559313939627 0
161 17 4 20 0.7 500 268.276079117114 0
161 17.3 4 20 0.7 500 1.10214571844014e-13 0
161 18 4 20 0.7 500 0 0
161 18.3 4 20 0.7 500 0 0
161 19 4 20 0.7 500 0 0
161 19.3 4 20 0.7 500 0 0
161 20 4 20 0.7 500 0 0
161 20.3 4 20 0.7 500 0 0
161 21 4 20 0.7 500 0 0
161 21.3 4 20 0.7 500 0 0
161 22 4 20 0.7 500 0 0
161 22.3 4 20 0.7 500 0 0
161 23 4 20 0.7 500 0 0
161 23.3 4 20 0.7 500 0 0
161 23.59 4 20 0.7 500 0 0
162 0.3 4 20 0.7 500 0 0
162 1 4 20 0.7 500 0 0
162 1.3 4 20 0.7 500 0 0
162 2 4 20 0.7 500 0 0
162 2.3 4 20 0.7 500 0 0
162 3 4 20 0.7 500 0 0
162 3.3 4 20 0.7 500 0 0
162 4 4 20 0.7 500 0 0
162 4.3 4 20 0.7 500 0 0
162 5 4 20 0.7 500 0 0
162 5.3 4 20 0.7 500 0 0
162 6 4 20 0.7 500 0 0
162 6.3 4 20 0.7 500 0 0
162 7 4 20 0.7 500 0 0
162 7.3 4 20 0.7 500 268.276079117114 0
162 8 4 20 0.7 500 530.559313939627 0
162 8.3 4 20 0.7 500 780.990730411605 0
162 9 4 20 0.7 500 1013.97610451452 0
162 9.3 4 20 0.7 500 1224.31092798766 0
162 10 4 20 0.7 500 1407.29666844245 0
162 10.3 4 20 0.7 500 1558.84572681199 0
162 11 4 20 0.7 500 1675.57274755957 0
162 11.3 4 20 0.7 500 1754.87024192728 0
162 12 4 20 0.7 500 1794.96683492612 0
162 12.3 4 20 0.7 500 1794.96683492612 0
162 13 4 20 0.7 500 1754.87024192728 0
162 13.3 4 20 0.7 500 1675.57274755957 0
162 14 4 20 0.7 500 1558.84572681199 0
162 14.3 4 20 0.7 500 1407.29666844245 0
162 15 4 20 0.7 500 1224.31092798766 0
162 15.3 4 20 0.7 500 1013.97610451452 0
162 16 4 20 0.7 500 780.990730411605 0
162 16.3 4 20 0.7 500 530.559313939627 0
162 17 4 20 0.7 500 268.276079117114 0
162 17.3 4 20 0.7 500 1.10214571844014e-13 0
162 18 4 20 0.7 500 0 0
162 18.3 4 20 0.7 500 0 0
162 19 4 20 0.7 500 0 0
162 19.3 4 20 0.7 500 0 0
162 20 4 20 0.7 500 0 0
162 20.3 4 20 0.7 500 0 0
162 21 4 20 0.7 500 0 0
162 21.3 4 20 0.7 500 0 0
162 22 4 20 0.7 500 0 0
162 22.3 4 20 0.7 500 0 0
162 23 4 20 0.7 500 0 0
162 23.3 4 20 0.7 500 0 0
162 23.59 4 20 0.7 500 0 0
163 0.3 4 20 0.7 500 0 0
163 1 4 20 0.7 500 0 0
163 1.3 4 20 0.7 500 0 0
163 2 4 20 0.7 500 0 0
163 2.3 4 20 0.7 500 0 0
163 3 4 20 0.7 500 0 0
163 3.3 4 20 0.7 500 0 0
163 4 4 20 0.7 500 0 0
